clean_NNAJ_actors|Departamento|Filename|Year|categoria|place|LOC|lat|lon|period
Niñas Adolescentes|Atlántico|AT N° 020-18 ATL- Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad.pdf|2018||Colombia|Colombia, Atlántico|10.6966159|-74.8741045|Post-Agreement (2017-2022)
Niñas Adolescentes|Atlántico|AT N° 020-18 ATL- Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad.pdf|2018||Puerto Colombia|Puerto Colombia, Atlántico|11.001004|-74.950761|Post-Agreement (2017-2022)
Victimas|Atlántico|AT N° 020-18 ATL- Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad.pdf|2018||Barranquilla|Barranquilla, Atlántico|11.0041072|-74.80698129999999|Post-Agreement (2017-2022)
Victimas|Atlántico|AT N° 020-18 ATL- Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad.pdf|2018||Galapa|Galapa, Atlántico|10.8996383|-74.88618819999999|Post-Agreement (2017-2022)
Victimas|Atlántico|AT N° 020-18 ATL- Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad.pdf|2018||Malambo|Malambo, Atlántico|10.8575824|-74.7746834|Post-Agreement (2017-2022)
Victimas|Atlántico|AT N° 020-18 ATL- Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad.pdf|2018||Soledad|Soledad, Atlántico|10.9215472|-74.7688173|Post-Agreement (2017-2022)
Victimas|Atlántico|AT N° 020-18 ATL- Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad.pdf|2018||Colombia|Colombia, Atlántico|10.6966159|-74.8741045|Post-Agreement (2017-2022)
Victimas|Atlántico|AT N° 020-18 ATL- Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad.pdf|2018||Puerto Colombia|Puerto Colombia, Atlántico|11.001004|-74.950761|Post-Agreement (2017-2022)
Comerciantes|Atlántico|AT N° 020-18 ATL- Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad.pdf|2018||Barranquilla|Barranquilla, Atlántico|11.0041072|-74.80698129999999|Post-Agreement (2017-2022)
Comerciantes|Atlántico|AT N° 020-18 ATL- Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad.pdf|2018||Galapa|Galapa, Atlántico|10.8996383|-74.88618819999999|Post-Agreement (2017-2022)
Comerciantes|Atlántico|AT N° 020-18 ATL- Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad.pdf|2018||Malambo|Malambo, Atlántico|10.8575824|-74.7746834|Post-Agreement (2017-2022)
Comerciantes|Atlántico|AT N° 020-18 ATL- Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad.pdf|2018||Soledad|Soledad, Atlántico|10.9215472|-74.7688173|Post-Agreement (2017-2022)
Comerciantes|Atlántico|AT N° 020-18 ATL- Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad.pdf|2018||Colombia|Colombia, Atlántico|10.6966159|-74.8741045|Post-Agreement (2017-2022)
Comerciantes|Atlántico|AT N° 020-18 ATL- Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad.pdf|2018||Puerto Colombia|Puerto Colombia, Atlántico|11.001004|-74.950761|Post-Agreement (2017-2022)
Autodefensas Unidas De Colombia|Atlántico|AT N° 020-18 ATL- Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad.pdf|2018|Paramilitares|Barranquilla|Barranquilla, Atlántico|11.0041072|-74.80698129999999|Post-Agreement (2017-2022)
Autodefensas Unidas De Colombia|Atlántico|AT N° 020-18 ATL- Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad.pdf|2018|Paramilitares|Galapa|Galapa, Atlántico|10.8996383|-74.88618819999999|Post-Agreement (2017-2022)
Autodefensas Unidas De Colombia|Atlántico|AT N° 020-18 ATL- Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad.pdf|2018|Paramilitares|Malambo|Malambo, Atlántico|10.8575824|-74.7746834|Post-Agreement (2017-2022)
Autodefensas Unidas De Colombia|Atlántico|AT N° 020-18 ATL- Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad.pdf|2018|Paramilitares|Soledad|Soledad, Atlántico|10.9215472|-74.7688173|Post-Agreement (2017-2022)
Autodefensas Unidas De Colombia|Atlántico|AT N° 020-18 ATL- Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad.pdf|2018|Paramilitares|Colombia|Colombia, Atlántico|10.6966159|-74.8741045|Post-Agreement (2017-2022)
Autodefensas Unidas De Colombia|Atlántico|AT N° 020-18 ATL- Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad.pdf|2018|Paramilitares|Puerto Colombia|Puerto Colombia, Atlántico|11.001004|-74.950761|Post-Agreement (2017-2022)
Autodefensas Unidas De Colombia|Atlántico|AT N° 020-18 ATL- Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad.pdf|2018|Paramilitares|Barranquilla|Barranquilla, Atlántico|11.0041072|-74.80698129999999|Post-Agreement (2017-2022)
Autodefensas Unidas De Colombia|Atlántico|AT N° 020-18 ATL- Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad.pdf|2018|Paramilitares|Galapa|Galapa, Atlántico|10.8996383|-74.88618819999999|Post-Agreement (2017-2022)
Autodefensas Unidas De Colombia|Atlántico|AT N° 020-18 ATL- Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad.pdf|2018|Paramilitares|Malambo|Malambo, Atlántico|10.8575824|-74.7746834|Post-Agreement (2017-2022)
Autodefensas Unidas De Colombia|Atlántico|AT N° 020-18 ATL- Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad.pdf|2018|Paramilitares|Soledad|Soledad, Atlántico|10.9215472|-74.7688173|Post-Agreement (2017-2022)
Autodefensas Unidas De Colombia|Atlántico|AT N° 020-18 ATL- Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad.pdf|2018|Paramilitares|Colombia|Colombia, Atlántico|10.6966159|-74.8741045|Post-Agreement (2017-2022)
Autodefensas Unidas De Colombia|Atlántico|AT N° 020-18 ATL- Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad.pdf|2018|Paramilitares|Puerto Colombia|Puerto Colombia, Atlántico|11.001004|-74.950761|Post-Agreement (2017-2022)
Autodefensas Unidas De Colombia|Atlántico|AT N° 020-18 ATL- Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad.pdf|2018|Paramilitares|Barranquilla|Barranquilla, Atlántico|11.0041072|-74.80698129999999|Post-Agreement (2017-2022)
Autodefensas Unidas De Colombia|Atlántico|AT N° 020-18 ATL- Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad.pdf|2018|Paramilitares|Galapa|Galapa, Atlántico|10.8996383|-74.88618819999999|Post-Agreement (2017-2022)
Autodefensas Unidas De Colombia|Atlántico|AT N° 020-18 ATL- Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad.pdf|2018|Paramilitares|Malambo|Malambo, Atlántico|10.8575824|-74.7746834|Post-Agreement (2017-2022)
Autodefensas Unidas De Colombia|Atlántico|AT N° 020-18 ATL- Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad.pdf|2018|Paramilitares|Soledad|Soledad, Atlántico|10.9215472|-74.7688173|Post-Agreement (2017-2022)
Autodefensas Unidas De Colombia|Atlántico|AT N° 020-18 ATL- Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad.pdf|2018|Paramilitares|Colombia|Colombia, Atlántico|10.6966159|-74.8741045|Post-Agreement (2017-2022)
Autodefensas Unidas De Colombia|Atlántico|AT N° 020-18 ATL- Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad.pdf|2018|Paramilitares|Puerto Colombia|Puerto Colombia, Atlántico|11.001004|-74.950761|Post-Agreement (2017-2022)
Bandas Criminales|Atlántico|AT N° 020-18 ATL- Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad.pdf|2018|Nuevos Paramilitares (Narco-Para)|Barranquilla|Barranquilla, Atlántico|11.0041072|-74.80698129999999|Post-Agreement (2017-2022)
Bandas Criminales|Atlántico|AT N° 020-18 ATL- Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad.pdf|2018|Nuevos Paramilitares (Narco-Para)|Galapa|Galapa, Atlántico|10.8996383|-74.88618819999999|Post-Agreement (2017-2022)
Bandas Criminales|Atlántico|AT N° 020-18 ATL- Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad.pdf|2018|Nuevos Paramilitares (Narco-Para)|Malambo|Malambo, Atlántico|10.8575824|-74.7746834|Post-Agreement (2017-2022)
Bandas Criminales|Atlántico|AT N° 020-18 ATL- Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad.pdf|2018|Nuevos Paramilitares (Narco-Para)|Soledad|Soledad, Atlántico|10.9215472|-74.7688173|Post-Agreement (2017-2022)
Bandas Criminales|Atlántico|AT N° 020-18 ATL- Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad.pdf|2018|Nuevos Paramilitares (Narco-Para)|Colombia|Colombia, Atlántico|10.6966159|-74.8741045|Post-Agreement (2017-2022)
Bandas Criminales|Atlántico|AT N° 020-18 ATL- Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad.pdf|2018|Nuevos Paramilitares (Narco-Para)|Puerto Colombia|Puerto Colombia, Atlántico|11.001004|-74.950761|Post-Agreement (2017-2022)
Ejército De Liberación Nacional|Bolívar|AT N° 021-18 ANT-Yondó BOL-Cantagallo.pdf|2018|Guerrillas|Yondó|Yondó, Bolívar|6.951009099999999|-74.1709702|Post-Agreement (2017-2022)
Ejército De Liberación Nacional|Bolívar|AT N° 021-18 ANT-Yondó BOL-Cantagallo.pdf|2018|Guerrillas|Cantagallo|Cantagallo, Bolívar|7.381529999999999|-73.91912099999999|Post-Agreement (2017-2022)
Meta Vaupes Vfchada Acto|Countrywide|AT N° 022-18 Riesgo Electoral firmada.pdf|2018|||nan, Countrywide|||Post-Agreement (2017-2022)
Constru|Countrywide|AT N° 026-18 Líderes y Defensores DDHH_bajaresolución.pdf|2018|Pequeños Grupos Ilegales||nan, Countrywide|||Post-Agreement (2017-2022)
Asociación Nacional De Jóvenes Y Estudiantes De Colombia|Countrywide|AT N° 026-18 Líderes y Defensores DDHH_bajaresolución.pdf|2018|||nan, Countrywide|||Post-Agreement (2017-2022)
Anjeco|Countrywide|AT N° 026-18 Líderes y Defensores DDHH_bajaresolución.pdf|2018|||nan, Countrywide|||Post-Agreement (2017-2022)
Asf|Countrywide|AT N° 026-18 Líderes y Defensores DDHH_bajaresolución.pdf|2018|||nan, Countrywide|||Post-Agreement (2017-2022)
Grupos Posdesmovilización|Antioquia|AT N° 028-18 ANT-Tarazá.pdf|2018|Nuevos Paramilitares (Narco-Para)|Tarazá|Tarazá, Antioquia|7.583190999999999|-75.39996599999999|Post-Agreement (2017-2022)
Unidad Para Atención|Antioquia|AT N° 028-18 ANT-Tarazá.pdf|2018||Tarazá|Tarazá, Antioquia|7.583190999999999|-75.39996599999999|Post-Agreement (2017-2022)
Grupos Posdesmovilización|Bogotá|AT N° 030-18 Bogotá DC.pdf|2018|Nuevos Paramilitares (Narco-Para)|Bogotá D.C.|Bogotá D.C., Bogotá|4.710988599999999|-74.072092|Post-Agreement (2017-2022)
Paisas|Bogotá|AT N° 030-18 Bogotá DC.pdf|2018|Pequeños Grupos Ilegales|Bogotá D.C.|Bogotá D.C., Bogotá|4.710988599999999|-74.072092|Post-Agreement (2017-2022)
Autodefensas Unidas De Colombia|Bogotá|AT N° 030-18 Bogotá DC.pdf|2018|Paramilitares|Bogotá D.C.|Bogotá D.C., Bogotá|4.710988599999999|-74.072092|Post-Agreement (2017-2022)
Pueblo|Bogotá|AT N° 030-18 Bogotá DC.pdf|2018||Bogotá D.C.|Bogotá D.C., Bogotá|4.710988599999999|-74.072092|Post-Agreement (2017-2022)
Ciudad Bolíva|Bogotá|AT N° 030-18 Bogotá DC.pdf|2018||Bogotá D.C.|Bogotá D.C., Bogotá|4.710988599999999|-74.072092|Post-Agreement (2017-2022)
Grupo Armado Ilegal|Cauca|AT N° 031-18 ANT-Caucasia.pdf|2018||Caucasia|Caucasia, Cauca|7.983182100000001|-75.1981665|Post-Agreement (2017-2022)
Grupo Armado Ilegal|Cauca|AT N° 031-18 ANT-Caucasia.pdf|2018||Caucasia|Caucasia, Cauca|7.983182100000001|-75.1981665|Post-Agreement (2017-2022)
Institución Educativa De Buenos Aires|Vaupés|AT N° 033-18 VAU-Pacoa.pdf|2018||Pacoa|Pacoa, Vaupés|0.1410295|-70.6216794|Post-Agreement (2017-2022)
Frente Primero De Las Farc|Vaupés|AT N° 033-18 VAU-Pacoa.pdf|2018|Disidensias FARC|Pacoa|Pacoa, Vaupés|0.1410295|-70.6216794|Post-Agreement (2017-2022)
Frente Primero De Las Farc|Vaupés|AT N° 033-18 VAU-Pacoa.pdf|2018|Disidensias FARC|Pacoa|Pacoa, Vaupés|0.1410295|-70.6216794|Post-Agreement (2017-2022)
Precisamente|Vaupés|AT N° 033-18 VAU-Pacoa.pdf|2018||Pacoa|Pacoa, Vaupés|0.1410295|-70.6216794|Post-Agreement (2017-2022)
Frente Primero|Vaupés|AT N° 033-18 VAU-Pacoa.pdf|2018|Disidensias FARC|Pacoa|Pacoa, Vaupés|0.1410295|-70.6216794|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Cauca|AT N° 035-18 CAU-Miranda.pdf|2018|Guerrillas|Miranda|Miranda, Cauca|3.2135542|-76.2131474|Post-Agreement (2017-2022)
Ejército De Liberación Nacional|Cauca|AT N° 035-18 CAU-Miranda.pdf|2018|Guerrillas|Miranda|Miranda, Cauca|3.2135542|-76.2131474|Post-Agreement (2017-2022)
Cordillera|Huila|AT N° 036-18 HUI-Neiva, Baraya, Tello.pdf|2018|Pequeños Grupos Ilegales|Neiva|Neiva, Huila|2.9344837|-75.2809001|Post-Agreement (2017-2022)
Cordillera|Huila|AT N° 036-18 HUI-Neiva, Baraya, Tello.pdf|2018|Pequeños Grupos Ilegales|Baraya|Baraya, Huila|3.151685|-75.054209|Post-Agreement (2017-2022)
Cordillera|Huila|AT N° 036-18 HUI-Neiva, Baraya, Tello.pdf|2018|Pequeños Grupos Ilegales|Tello|Tello, Huila|3.0673499|-75.1381059|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Huila|AT N° 036-18 HUI-Neiva, Baraya, Tello.pdf|2018|Guerrillas|Neiva|Neiva, Huila|2.9344837|-75.2809001|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Huila|AT N° 036-18 HUI-Neiva, Baraya, Tello.pdf|2018|Guerrillas|Baraya|Baraya, Huila|3.151685|-75.054209|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Huila|AT N° 036-18 HUI-Neiva, Baraya, Tello.pdf|2018|Guerrillas|Tello|Tello, Huila|3.0673499|-75.1381059|Post-Agreement (2017-2022)
Ejército De Liberación Nacional|Norte de Santander|AT N° 040-18 NOR-Tibú.pdf|2018|Guerrillas|Tibú|Tibú, Norte de Santander|8.642356|-72.73773299999999|Post-Agreement (2017-2022)
Ejército De Liberación Nacional|Norte de Santander|AT N° 040-18 NOR-Tibú.pdf|2018|Guerrillas|Tibú|Tibú, Norte de Santander|8.642356|-72.73773299999999|Post-Agreement (2017-2022)
Ejército De Liberación Nacional|Norte de Santander|AT N° 040-18 NOR-Tibú.pdf|2018|Guerrillas|Tibú|Tibú, Norte de Santander|8.642356|-72.73773299999999|Post-Agreement (2017-2022)
Autodefensas Gaitanistas De Colombia|Meta|AT N° 042-18 MET-La Macarena low.pdf|2018|Nuevos Paramilitares (Narco-Para)|La Macarena|La Macarena, Meta|2.1831929|-73.7843783|Post-Agreement (2017-2022)
Autodefensas Gaitanistas De Colombia|Meta|AT N° 042-18 MET-La Macarena low.pdf|2018|Nuevos Paramilitares (Narco-Para)|La Macarena|La Macarena, Meta|2.1831929|-73.7843783|Post-Agreement (2017-2022)
Autodefensas Unidas De Colombia|Meta|AT N° 042-18 MET-La Macarena low.pdf|2018|Paramilitares|La Macarena|La Macarena, Meta|2.1831929|-73.7843783|Post-Agreement (2017-2022)
Nasa|Meta|AT N° 042-18 MET-La Macarena low.pdf|2018||La Macarena|La Macarena, Meta|2.1831929|-73.7843783|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Meta|AT N° 042-18 MET-La Macarena low.pdf|2018|Guerrillas|La Macarena|La Macarena, Meta|2.1831929|-73.7843783|Post-Agreement (2017-2022)
Auc Autodefensas Gaitanistas De Colombia|Meta|AT N° 042-18 MET-La Macarena low.pdf|2018||La Macarena|La Macarena, Meta|2.1831929|-73.7843783|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Meta|AT N° 042-18 MET-La Macarena low.pdf|2018|Guerrillas|La Macarena|La Macarena, Meta|2.1831929|-73.7843783|Post-Agreement (2017-2022)
Nasa|Meta|AT N° 042-18 MET-La Macarena low.pdf|2018||La Macarena|La Macarena, Meta|2.1831929|-73.7843783|Post-Agreement (2017-2022)
Unelemento|Meta|AT N° 042-18 MET-La Macarena low.pdf|2018||La Macarena|La Macarena, Meta|2.1831929|-73.7843783|Post-Agreement (2017-2022)
Unidad Para La Atención Yreparación Integral|Meta|AT N° 042-18 MET-La Macarena low.pdf|2018||La Macarena|La Macarena, Meta|2.1831929|-73.7843783|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Meta|AT N° 042-18 MET-La Macarena low.pdf|2018|Guerrillas|La Macarena|La Macarena, Meta|2.1831929|-73.7843783|Post-Agreement (2017-2022)
Autodefensas Unidas De Colombia Autodefensas Gaitanistas De Colombia|Meta|AT N° 042-18 MET-La Macarena low.pdf|2018||La Macarena|La Macarena, Meta|2.1831929|-73.7843783|Post-Agreement (2017-2022)
Agencia De Renovación Del Territorio|Meta|AT N° 042-18 MET-La Macarena low.pdf|2018||La Macarena|La Macarena, Meta|2.1831929|-73.7843783|Post-Agreement (2017-2022)
Comisión Intersectorial Para La Prevención Y Utilización|Meta|AT N° 042-18 MET-La Macarena low.pdf|2018||La Macarena|La Macarena, Meta|2.1831929|-73.7843783|Post-Agreement (2017-2022)
Corporación Para El Desarrollo Sostenible Del Área De Manejo Especial De La Macarena|Meta|AT N° 042-18 MET-La Macarena low.pdf|2018||La Macarena|La Macarena, Meta|2.1831929|-73.7843783|Post-Agreement (2017-2022)
Comisión De Búsqueda De Personas Desaparecidas|Meta|AT N° 042-18 MET-La Macarena low.pdf|2018||La Macarena|La Macarena, Meta|2.1831929|-73.7843783|Post-Agreement (2017-2022)
Superintendencia De Notariado|Meta|AT N° 042-18 MET-La Macarena low.pdf|2018||La Macarena|La Macarena, Meta|2.1831929|-73.7843783|Post-Agreement (2017-2022)
Autodefensas Gaitanistas De Colombia|Meta|AT N° 042-18 MET-La Macarena.pdf|2018|Nuevos Paramilitares (Narco-Para)|La Macarena|La Macarena, Meta|2.1831929|-73.7843783|Post-Agreement (2017-2022)
Nacional|Meta|AT N° 042-18 MET-La Macarena.pdf|2018||La Macarena|La Macarena, Meta|2.1831929|-73.7843783|Post-Agreement (2017-2022)
Autodefensas Gaitanistas De Colombia|Meta|AT N° 042-18 MET-La Macarena.pdf|2018|Nuevos Paramilitares (Narco-Para)|La Macarena|La Macarena, Meta|2.1831929|-73.7843783|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Meta|AT N° 042-18 MET-La Macarena.pdf|2018|Guerrillas|La Macarena|La Macarena, Meta|2.1831929|-73.7843783|Post-Agreement (2017-2022)
Oficina Delalto Comisionado|Meta|AT N° 042-18 MET-La Macarena.pdf|2018||La Macarena|La Macarena, Meta|2.1831929|-73.7843783|Post-Agreement (2017-2022)
Dirección Para Laacción Integral Contra Minas Antipersonal|Meta|AT N° 042-18 MET-La Macarena.pdf|2018||La Macarena|La Macarena, Meta|2.1831929|-73.7843783|Post-Agreement (2017-2022)
Ilícitos|Meta|AT N° 042-18 MET-La Macarena.pdf|2018||La Macarena|La Macarena, Meta|2.1831929|-73.7843783|Post-Agreement (2017-2022)
Agencia Para Lareincorporación Yla Normalización|Meta|AT N° 042-18 MET-La Macarena.pdf|2018||La Macarena|La Macarena, Meta|2.1831929|-73.7843783|Post-Agreement (2017-2022)
Departamento Administrativo Para Laprosperidad Social|Meta|AT N° 042-18 MET-La Macarena.pdf|2018||La Macarena|La Macarena, Meta|2.1831929|-73.7843783|Post-Agreement (2017-2022)
Corporación Para Eldesarrollo Sostenible Del Área Demanejo Especial Dela Macarena|Meta|AT N° 042-18 MET-La Macarena.pdf|2018||La Macarena|La Macarena, Meta|2.1831929|-73.7843783|Post-Agreement (2017-2022)
Grupo Armado Ilegal|Nariño|AT N° 044-18 NAR-Tumaco.pdf|2018||Tumaco|Tumaco, Nariño|1.787434|-78.791265|Post-Agreement (2017-2022)
Quejuambí Feliciana|Nariño|AT N° 044-18 NAR-Tumaco.pdf|2018||Tumaco|Tumaco, Nariño|1.787434|-78.791265|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Nariño|AT N° 044-18 NAR-Tumaco.pdf|2018|Guerrillas|Tumaco|Tumaco, Nariño|1.787434|-78.791265|Post-Agreement (2017-2022)
Guerrillas Unidas Del Pacífico|Nariño|AT N° 044-18 NAR-Tumaco.pdf|2018||Tumaco|Tumaco, Nariño|1.787434|-78.791265|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Nariño|AT N° 044-18 NAR-Tumaco.pdf|2018|Guerrillas|Tumaco|Tumaco, Nariño|1.787434|-78.791265|Post-Agreement (2017-2022)
Guerrillas Campesinas Del Norte|Nariño|AT N° 044-18 NAR-Tumaco.pdf|2018||Tumaco|Tumaco, Nariño|1.787434|-78.791265|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Nariño|AT N° 044-18 NAR-Tumaco.pdf|2018|Guerrillas|Tumaco|Tumaco, Nariño|1.787434|-78.791265|Post-Agreement (2017-2022)
Accion|Meta|AT N° 047-18 MET-Uribe.pdf|2018||Uribe|Uribe, Meta|3.239241|-74.350661|Post-Agreement (2017-2022)
Grupo Armado Ilegal|Antioquia|AT N° 048-18 ANT-Apartadó.pdf|2018||Apartadó|Apartadó, Antioquia|7.882760999999999|-76.624692|Post-Agreement (2017-2022)
Autodefensas Gaitanistas De Colombia|Antioquia|AT N° 048-18 ANT-Apartadó.pdf|2018|Nuevos Paramilitares (Narco-Para)|Apartadó|Apartadó, Antioquia|7.882760999999999|-76.624692|Post-Agreement (2017-2022)
Constru|Antioquia|AT N° 048-18 ANT-Apartadó.pdf|2018|Pequeños Grupos Ilegales|Apartadó|Apartadó, Antioquia|7.882760999999999|-76.624692|Post-Agreement (2017-2022)
Grupo Armado Ilegal|Meta|AT N° 049-18 MET-Acacias, Granada y San Martín.pdf|2018||Acacias|Acacias, Meta|3.991663|-73.76612899999999|Post-Agreement (2017-2022)
Grupo Armado Ilegal|Meta|AT N° 049-18 MET-Acacias, Granada y San Martín.pdf|2018||Granada|Granada, Meta|3.5436442|-73.7028107|Post-Agreement (2017-2022)
Grupo Armado Ilegal|Meta|AT N° 049-18 MET-Acacias, Granada y San Martín.pdf|2018||San Martín|San Martín, Meta|3.698492|-73.697308|Post-Agreement (2017-2022)
Autodefensas Gaitanistas De Colombia|Meta|AT N° 049-18 MET-Acacias, Granada y San Martín.pdf|2018|Nuevos Paramilitares (Narco-Para)|Acacias|Acacias, Meta|3.991663|-73.76612899999999|Post-Agreement (2017-2022)
Autodefensas Gaitanistas De Colombia|Meta|AT N° 049-18 MET-Acacias, Granada y San Martín.pdf|2018|Nuevos Paramilitares (Narco-Para)|Granada|Granada, Meta|3.5436442|-73.7028107|Post-Agreement (2017-2022)
Autodefensas Gaitanistas De Colombia|Meta|AT N° 049-18 MET-Acacias, Granada y San Martín.pdf|2018|Nuevos Paramilitares (Narco-Para)|San Martín|San Martín, Meta|3.698492|-73.697308|Post-Agreement (2017-2022)
Autodefensas Unidas De Colombia|Meta|AT N° 049-18 MET-Acacias, Granada y San Martín.pdf|2018|Paramilitares|Acacias|Acacias, Meta|3.991663|-73.76612899999999|Post-Agreement (2017-2022)
Autodefensas Unidas De Colombia|Meta|AT N° 049-18 MET-Acacias, Granada y San Martín.pdf|2018|Paramilitares|Granada|Granada, Meta|3.5436442|-73.7028107|Post-Agreement (2017-2022)
Autodefensas Unidas De Colombia|Meta|AT N° 049-18 MET-Acacias, Granada y San Martín.pdf|2018|Paramilitares|San Martín|San Martín, Meta|3.698492|-73.697308|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Meta|AT N° 049-18 MET-Acacias, Granada y San Martín.pdf|2018|Guerrillas|Acacias|Acacias, Meta|3.991663|-73.76612899999999|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Meta|AT N° 049-18 MET-Acacias, Granada y San Martín.pdf|2018|Guerrillas|Granada|Granada, Meta|3.5436442|-73.7028107|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Meta|AT N° 049-18 MET-Acacias, Granada y San Martín.pdf|2018|Guerrillas|San Martín|San Martín, Meta|3.698492|-73.697308|Post-Agreement (2017-2022)
